id,srcs,1,2,3,avg,sum,label
topic_441__fttttttbtw,"['Fundamental rights are the essential freedoms that all human beings are entitled to, regardless of their race, religion, gender, sexual orientation, or any other status.', 'These rights are enshrined in the Universal Declaration of Human Rights, which was adopted by the United Nations General Assembly in 1948.', 'The declaration sets out a broad range of fundamental rights, including the right to life, liberty, and security of person; the right to freedom of expression, assembly, and association; the right to freedom of religion; and the right to property.', 'These fundamental rights are essential for the protection of human dignity and the promotion of human flourishing.', 'They are the foundation of a just and equitable society, and they are essential for the maintenance of peace and security.', 'The protection of fundamental rights is a never-ending task.', 'There are always those who would seek to deny or undermine these rights, and we must always be vigilant in their defense.', 'But we must never give up hope.', 'The struggle for fundamental rights is a noble one, and it is a struggle that we must never abandon.', 'We must all work together to ensure that the fundamental rights of all people are respected and protected.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_442__aianoftfapttsai,"['A garden is a place of beauty and tranquility.', 'It is a place where one can escape from the hustle and bustle of everyday life.', 'A garden can be as simple as a few flowers in a pot or as elaborate as a full-fledged landscape.', 'No matter how big or small, a garden is a place where one can relax and enjoy the beauty of nature.', 'One of the most common things found in a garden is flowers.', 'Flowers are a symbol of beauty and love.', 'They come in all shapes and sizes, and each one has its own unique meaning.', 'Flowers can be used to decorate a garden, or they can be given as gifts to show love and appreciation.', 'Another common thing found in a garden is plants.', 'Plants are essential for life on Earth.', 'They provide us with food, oxygen, and shelter.', 'There are many different types of plants, each with its own unique properties.', 'Some plants are used for food, while others are used for medicine or decoration.', 'A garden is a place where one can connect with nature and find peace and tranquility.', 'It is a place where one can escape from the hustle and bustle of everyday life and relax.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_445__gitthgitbo,"['Gender Inequality: A Global Problem Gender inequality is a global problem that has far-reaching consequences for women and girls.', 'In many countries, women are denied basic rights such as the right to vote, own property, or work outside the home.', 'They are also more likely to experience violence, poverty, and discrimination.', 'There are many factors that contribute to gender inequality, including cultural norms, religious beliefs, and economic disparities.', 'However, there are also many things that can be done to address this problem.', ""Governments can pass laws to promote gender equality, and businesses can create policies that support women's rights."", 'Individuals can also play a role by challenging gender stereotypes and speaking out against discrimination.', 'The fight for gender equality is a long and difficult one, but it is a fight that is worth fighting.', 'By working together, we can create a world where all women and girls are treated with respect and have the same opportunities as men.', ""One example of something that can happen to address gender inequality is that governments can pass laws to promote gender equality. These laws can include measures to address violence against women, ensure equal pay for equal work, and promote women's participation in politics and decision-making.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_44__witotitthi,"['Water is a vital resource for life on Earth.', 'It is used for drinking, cooking, cleaning, and many other purposes.', 'The chief use of water is for irrigation, which accounts for over 70% of global water consumption.', 'Other major uses of water include industrial production, domestic use, and power generation.', 'The cost of water varies depending on the source and location.', 'In some areas, water is relatively cheap and plentiful, while in other areas, it is scarce and expensive.', 'The cost of water can also be affected by factors such as pollution, drought, and climate change.', 'The many uses of water make it a valuable resource.', 'However, water scarcity is a growing problem in many parts of the world.', 'It is important to use water wisely and to conserve water whenever possible.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_450__gtgttbtbtbtbt,"['Good manners are the habits and actions that show respect for other people.', 'They are learned behaviors that are based on the Golden Rule, which says to treat others the way you want to be treated.', 'Good manners are important because they make the world a more pleasant place to live.', 'They help to create a sense of community and make people feel more comfortable and respected.', 'There are many different types of good manners, but some of the most important ones include being polite, being respectful, being honest, being considerate of others, and being responsible.', 'Being polite means being courteous and respectful to others.', 'This includes saying ""please"" and ""thank you,"" holding the door open for others, and listening attentively when someone is speaking.', 'Being respectful means treating others with dignity and respect, regardless of their age, race, gender, religion, or social status.', 'This includes not making fun of others, not interrupting them when they are speaking, and listening to their opinions even if you disagree with them.', 'Being honest means being truthful and sincere.', 'This includes not lying or cheating, and being upfront about your intentions.', 'Being considerate of others means being thoughtful and helpful.', 'This includes being aware of the needs of others and doing what you can to make them feel comfortable.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_453__giwgiitiiegi,"['Gratitude is a powerful emotion.', 'It has the ability to transform our lives and make us happier, healthier, and more successful.', 'When we are grateful, we focus on the good things in our lives, and this helps us to appreciate what we have.', 'Gratitude also helps us to connect with others and build strong relationships.', 'I believe that gratitude is one of the most important things we can learn in life.', 'It is a skill that can be developed and improved with practice.', 'The more we practice gratitude, the easier it becomes to see the good in our lives and to appreciate the people who are important to us.', 'I have obtained a deep understanding of gratitude through my own experiences.', 'I have been through many difficult times in my life, but I have always been able to find something to be grateful for.', 'Even when things were at their worst, I knew that I was lucky to be alive and to have the support of my family and friends.', 'Gratitude has helped me to become a happier and more resilient person.', 'It has helped me to see the good in every situation, and it has given me the strength to overcome challenges.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_456__hihiph,"['Happiness is a state of well-being and contentment.', 'It is a feeling of joy, satisfaction, and fulfillment.', 'Happiness is often associated with positive emotions, such as love, gratitude, and hope.', 'It is important to note that happiness is not the same as pleasure.', 'Pleasure is a temporary state of happiness that is often associated with physical sensations, such as eating a delicious meal or taking a warm bath.', 'Happiness, on the other hand, is a more lasting state of well-being that is often associated with things like relationships, accomplishments, and personal growth.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_456__hithitoafwiat,"['Happiness is a state of well-being and contentment.', 'It is often associated with positive emotions such as love, joy, and gratitude.', 'There are many things that can contribute to happiness, including relationships with loved ones, meaningful work, and a sense of purpose.', 'However, it is important to note that happiness is not always a constant state.', 'It can fluctuate depending on our circumstances and experiences.', 'That is why it is important to find ways to cultivate happiness in our lives, even when things are tough.', 'One way to do this is to focus on the things that are important to us and that make us feel good.', 'Another way is to be grateful for what we have and to appreciate the people in our lives.', 'Finally, it is important to find ways to make a difference in the world, even if it is something small.', 'When we feel like we are making a difference, it can give us a sense of purpose and meaning, which can contribute to our overall happiness.', 'In the context of a work environment, a boss can play a significant role in contributing to employee happiness.', 'A supportive and understanding boss can create a positive work environment where employees feel valued and respected.', 'This can lead to increased productivity and job satisfaction, which can in turn contribute to employee happiness.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_45__miblwtdwlldisi,"[""My dear daughter, I know you've been wondering about the nature of light and darkness."", ""It's a big question, and one that scientists have been trying to answer for centuries."", 'But I think I can give you a simple explanation that will help you understand it a little better.', 'Light is a kind of energy that travels in waves.', 'We can see light because it enters our eyes and stimulates the retina, which is a light-sensitive tissue at the back of the eye.', 'The retina sends signals to our brain, which interprets them as images.', 'Darkness is the absence of light.', ""When there is no light, we can't see anything."", ""Light and darkness are two opposites, but they're also two sides of the same coin."", 'Light is needed for us to see, but darkness is also important.', 'Darkness helps us to rest and sleep.', 'It also creates a sense of mystery and wonder.', ""So next time you're outside at night, take a moment to appreciate the darkness."", ""It's just as important as light, and it has its own beauty.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_45__sfboatwitot,"['Sickness has been a part of human life since the beginning of time.', 'From the common cold to the bubonic plague, countless diseases have ravaged our species, causing pain, suffering, and death.', 'But where did these illnesses come from?', 'One popular myth about the origin of sickness is that it was caused by a curse from the gods.', 'According to this myth, the gods were angered by the behavior of humans, so they sent down a plague to punish them.', 'This myth is found in many cultures around the world, and it often features a similar story: the gods are angered by something humans have done, so they send down a plague to teach them a lesson.', 'While this myth is certainly a powerful story, there is no evidence to support it.', 'In fact, most scientists believe that sickness is caused by natural factors, such as bacteria and viruses.', 'These pathogens are always present in our environment, and they can cause disease when they enter our bodies.', ""Of course, the myth of the gods' curse is just one of many stories about the origin of sickness."", 'There are many other myths and legends that attempt to explain why we get sick.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_460__haeiriywb,"['Health and fitness are important for feeling your best and living a long, happy life.', 'A healthy diet and regular exercise can help you maintain a healthy weight, reduce your risk of chronic diseases, and improve your mood and energy levels.', 'Eating a healthy diet means eating plenty of fruits, vegetables, and whole grains.', 'It also means limiting unhealthy fats, processed foods, and sugary drinks.', 'Regular exercise can include activities such as walking, running, swimming, biking, or dancing.', 'It is important to get at least 150 minutes of moderate-intensity aerobic activity or 75 minutes of vigorous-intensity aerobic activity each week.', 'You should also do muscle-strengthening activities at least twice a week.', 'When you make healthy choices for your health and fitness, you are not only improving your own life, but you are also setting a positive example for others.', 'By making healthy choices, you are helping to create a healthier community and a healthier world.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_461__thbotbyiiwaee,"['The coming season is a time for celebration and joy.', 'However, it is also a time for increased risk of illness.', 'By following some simple health and hygiene tips, you can help to keep yourself and your family healthy and safe.', 'One of the most important things you can do to stay healthy is to wash your hands frequently.', 'This is especially important during the coming season, when cold and flu viruses are more likely to spread.', 'Be sure to wash your hands with soap and water for at least 20 seconds, especially after using the bathroom, before eating, and after being around sick people.', 'You should also avoid touching your face, as this can spread germs.', 'If you do touch your face, be sure to wash your hands immediately.', 'It is also important to get enough sleep.', 'When you are tired, your immune system is not as strong, making you more susceptible to illness.', 'Aim for 7-8 hours of sleep per night.', 'Eating a healthy diet is another important part of staying healthy.', 'Eating plenty of fruits, vegetables, and whole grains can help to boost your immune system and keep you feeling your best.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_462__hihmthithbot,"['Health education is a vital part of a healthy lifestyle.', 'It can help people learn about the importance of healthy eating, exercise, and preventive care.', 'Health education can also help people understand how to manage chronic diseases and make informed decisions about their health.', 'Many schools offer health education classes as part of their curriculum.', 'These classes can teach students about a variety of health topics, including nutrition, physical activity, mental health, and substance abuse.', 'Health education classes can also help students develop healthy habits that they will carry with them into adulthood.', 'In addition to school-based health education, many community organizations offer health education programs.', 'These programs can provide people with information about a variety of health topics, and they can also offer support and resources for people who are trying to make healthy changes in their lives.', 'Health education is an important investment in the health of individuals and communities.', 'By providing people with the knowledge and skills they need to make healthy choices, health education can help to prevent disease, improve health, and reduce health care costs.', 'On Saturday, the local community center offered a free health education seminar on the topic of healthy eating.', 'The seminar was attended by a variety of people, including adults, children, and seniors.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_463__hitttotafomsee,"['Healthy food is not just about eating salads and avoiding junk food.', ""It's about eating a variety of foods that give your body the nutrients it needs to function properly."", 'This includes fruits, vegetables, whole grains, and lean protein.', 'There are many different ways to eat healthy, and what works for one person may not work for another.', 'The key is to find what works for you and make it a part of your lifestyle.', 'One way to make healthy eating easier is to cook at home more often.', 'This gives you more control over the ingredients in your food and allows you to make healthier choices.', 'Another way to eat healthier is to make small changes to your diet.', 'For example, you could start by adding one serving of fruits or vegetables to your meals each day.', 'Or, you could swap out unhealthy snacks for healthier options.', 'Making small changes to your diet can add up over time and make a big difference to your health.', ""So don't be afraid to experiment and find what works for you."", 'Eating healthy is not just about what you eat, but also about how you eat.', 'Eating slowly and mindfully can help you enjoy your food more and feel satisfied after eating less.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_464__aiitptiptisam,"['A healthy lifestyle is one that promotes physical, mental, and emotional well-being.', 'It includes eating a healthy diet, getting regular exercise, and getting enough sleep.', 'It also means avoiding harmful substances like tobacco and alcohol.', 'There are many benefits to living a healthy lifestyle.', 'People who eat a healthy diet and exercise regularly are less likely to develop chronic diseases like heart disease, stroke, type 2 diabetes, and cancer.', 'They are also more likely to have a healthy weight, which can improve their mood and energy levels.', 'In addition to the physical benefits, a healthy lifestyle can also have a positive impact on mental health.', 'People who exercise regularly are more likely to have better self-esteem and cope better with stress.', 'They are also less likely to experience depression and anxiety.', 'If you are looking to improve your overall health and well-being, making some changes to your lifestyle is a great place to start.', 'Start by making small changes, such as eating one more serving of fruits or vegetables each day or walking for 30 minutes three times a week.', 'As you get used to these changes, you can start to make more significant changes.', 'Making a healthy lifestyle change is not always easy, but it is worth it.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_465__hithitthpthi,"['Hockey is a fast-paced, physical sport that is played on ice.', 'It is played with two teams of six players each, with one goaltender.', ""The object of the game is to score goals by shooting the puck into the opponent's net."", 'Hockey is a popular sport in Canada, the United States, and Europe.', 'It is also an Olympic sport.', 'The first indoor hockey game was played in Montreal, Canada, in 1875.', 'The National Hockey League (NHL) was established in 1917.', 'Hockey is a demanding sport that requires a high level of skill and athleticism.', 'Players must be able to skate, shoot, pass, and stickhandle at a high level.', 'They must also be able to think quickly and make split-second decisions.', 'Hockey is a great sport for people of all ages.', 'It is a fun and challenging way to stay active.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_468__hhwttfwoihifos,"['""Honesty is the best policy"" is a saying that means it is always better to be honest, even if it is difficult.', 'Honesty is important because it builds trust and respect between people.', 'When people know that you are honest, they are more likely to trust you and open up to you.', 'This can lead to stronger relationships and more fulfilling experiences.', 'There are many benefits to being honest.', 'For example, being honest can help you to avoid conflict, make better decisions, and build strong relationships.', 'When you are honest, you are more likely to be true to yourself and live a life that you are proud of.', 'Of course, being honest is not always easy.', 'It can be difficult to tell the truth when it is hard or when you are afraid of the consequences.', 'However, it is important to remember that the long-term benefits of honesty far outweigh the short-term pain.', 'If you are struggling to be honest, there are a few things you can do to help yourself.', 'First, try to identify the reasons why you are being dishonest.', 'Once you know what is driving your behavior, you can start to address the root of the problem.', 'Second, practice being honest in small ways.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_470__aihahgsphthtti,"['A hospital is a healthcare institution providing patient treatment in an inpatient setting.', 'Inpatient care is provided by hospital inpatient departments, emergency departments and outpatient clinics.', 'Hospitals are usually staffed by professional and registered nurses, physicians, and other health professionals.', 'A hospital can also include a number of support departments, such as medical records, pharmacy, laboratory, radiology, and rehabilitation.', 'Hospitals are often classified by the type of care they provide, such as general hospitals, specialty hospitals, and psychiatric hospitals.', 'General hospitals provide a wide range of services, including medical, surgical, obstetrical, and pediatric care.', 'Specialty hospitals focus on a particular type of care, such as cancer care, cardiac care, or orthopedic care.', 'Psychiatric hospitals provide care for people with mental illness.', 'Hospitals are an important part of the healthcare system.', 'They provide care for a variety of illnesses and injuries, and they play a vital role in the prevention, diagnosis, and treatment of disease.', 'Hospitals also provide education and training for healthcare professionals, and they conduct research to improve the quality of care.', 'The history of hospitals dates back to ancient times.', 'The first hospitals were established in India, China, and Greece.', 'In the Middle Ages, hospitals were often run by religious organizations.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_475__tepemoiiptg,"['The world is awash in plastic.', 'Everywhere you look, there it is: floating in the ocean, washing up on beaches, choking sea turtles and other marine life.', ""Plastic pollution is a major threat to the health of our oceans, and it's only getting worse."", 'Every year, millions of tons of plastic end up in our oceans.', 'Most of it comes from land-based sources, such as rivers and streams.', 'Once in the ocean, plastic can take hundreds of years to break down.', 'It can also be ingested by marine animals, which can cause them to become sick or even die.', 'In addition to the direct harm it causes to marine life, plastic pollution can also have a negative impact on the food chain.', 'Plastic can accumulate in the stomachs of fish and other marine animals, and when these animals are eaten by humans, we can end up ingesting plastic ourselves.', 'The health effects of consuming plastic are not yet fully understood, but there is concern that it could lead to a variety of problems, including cancer, reproductive issues, and developmental disorders.', 'Global warming is also having a significant impact on the oceans.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_489__stsattnifisttfsti,"[""Sports can be an important part of a person's life."", 'They can provide physical activity, which can help to improve health and well-being.', 'Sports can also teach teamwork, discipline, and perseverance.', 'Additionally, sports can be a way to socialize and make friends.', 'There are many different types of sports that people can participate in, from individual sports like running and swimming to team sports like soccer and basketball.', 'There are also sports for people of all ages and abilities.', 'No matter what your interests or fitness level, there is probably a sport that is right for you.', 'If you are thinking about getting involved in sports, there are a few things you should keep in mind.', 'First, make sure to choose a sport that you enjoy.', ""If you don't enjoy the sport, you are less likely to stick with it."", 'Second, start slowly and gradually increase your activity level.', 'This will help to prevent injuries.', 'Third, wear proper gear to protect yourself.', 'Finally, listen to your body and stop if you feel pain.', 'Sports can be a great way to improve your health and well-being.', 'They can also be a lot of fun.', 'If you are thinking about getting involved in sports, I encourage you to do so.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_490__tttimtttisiyytb,"['Trees are vital to life on Earth.', 'They provide us with oxygen, food, and shelter.', 'They also help to regulate the climate and prevent soil erosion.', 'In recent years, there has been a growing awareness of the importance of tree planting.', 'Many organizations are working to plant trees in urban areas, in order to improve air quality and create green spaces.', 'Trees are also important for gardens.', 'They can provide shade, shelter, and food for plants and animals.', 'They can also help to improve the soil and water quality.', 'If you are planning to plant a garden, it is important to consider the type of trees that you will plant.', 'Some trees are better suited for gardens than others.', 'If you are interested in planting trees, there are many resources available to help you.', 'You can find information on tree planting from your local government, gardening centers, and environmental organizations.', 'You can also find helpful information online.', 'Tree planting is a great way to make a difference in your community and the world.', 'By planting trees, you can help to improve the environment and create a more sustainable future.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_492__wiwtoiaitwwb,"['Water is essential for life.', 'It makes up over 60% of our body weight and is involved in many important bodily functions, such as regulating body temperature, transporting nutrients and oxygen to cells, and removing waste products.', 'Water also helps to lubricate joints and protect organs and tissues.', 'There are many reasons why we should conserve water.', 'One reason is that water scarcity is a growing problem around the world.', 'In many parts of the world, people do not have access to clean water, and even in areas where water is plentiful, it is becoming increasingly scarce due to climate change.', 'Another reason to conserve water is that it is a valuable resource.', 'It takes a lot of energy to treat and transport water, and it is important to use water wisely so that we do not waste this precious resource.', 'There are many things we can do to conserve water.', 'We can take shorter showers, fix leaky faucets, and water our lawns less often.', 'We can also choose to buy products that are made with recycled water.', 'By making small changes in our daily lives, we can help to conserve water and ensure that this vital resource is available for future generations.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_497__jijtttjctps,"['Junk food is a type of food that is high in calories, fat, and sugar, and low in nutrients.', 'It is often made with processed ingredients and is typically consumed in large quantities.', 'Junk food can be addictive, and it can lead to a number of health problems, including obesity, heart disease, and type 2 diabetes.', 'There are many different types of junk food, including candy, chips, soda, and fast food.', 'These foods are often brightly colored and heavily marketed to children.', 'They are also typically very cheap, which makes them a popular choice for people on a budget.', 'Junk food can be a problem for people of all ages, but it is especially harmful to children.', 'Children who eat a lot of junk food are more likely to be overweight or obese, and they are also more likely to develop health problems later in life.', 'There are a number of things that can be done to help reduce the consumption of junk food.', 'Parents can talk to their children about the importance of eating healthy foods, and they can make sure that healthy foods are available in the home.', 'Schools can offer healthier options in their cafeterias, and they can educate students about the dangers of junk food.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_505__altpsasllitli,"['A library is a place where people can go to read, study, and borrow books, magazines, and other materials.', 'Libraries also offer a variety of other services, such as computer access, printing, and research assistance.', 'There are many different types of libraries, including public libraries, school libraries, academic libraries, and special libraries.', 'Public libraries are open to the public and offer a variety of services to their patrons.', 'School libraries are located in schools and provide resources to students and teachers.', 'Academic libraries are located at colleges and universities and provide resources to students, faculty, and staff.', 'Special libraries are dedicated to a particular subject area, such as law, medicine, or business.', 'Libraries are important because they provide access to information and resources that can help people learn and grow.', 'Libraries also offer a place for people to come together and socialize.', ""In today's digital age, libraries are still relevant and important."", ""They offer access to books, magazines, and other materials that can't be found online."", ""Libraries also offer computer access, printing, and research assistance, all of which are essential in today's world."", ""If you're looking for a place to learn, grow, and socialize, then a library is the perfect place for you.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_513__toooaaahfwa,"['The debate of man vs. machine is a long-standing one, with no easy answer.', 'On the one hand, machines are becoming increasingly sophisticated and capable, and they are already performing many tasks that were once thought to be the exclusive domain of humans.', 'On the other hand, humans have a unique set of skills and abilities that machines are unlikely to ever replicate, such as creativity, empathy, and intuition.', 'One of the key areas where machines are rapidly outpacing humans is in the field of artificial intelligence (AI).', 'AI is a branch of computer science that deals with the creation of intelligent agents, which are systems that can reason, learn, and act autonomously.', 'AI is already being used in a wide range of applications, from self-driving cars to medical diagnosis.', 'And as AI continues to develop, it is likely to become even more powerful and capable.', 'However, there are also a number of areas where humans are likely to retain a significant advantage over machines.', 'For example, humans are much better at dealing with ambiguity and uncertainty.', 'We can also draw on our experience and intuition to make decisions in complex situations.', 'And finally, humans have a unique capacity for creativity and innovation.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_514__mitmtmtsmtmti,"['Mango: The King of Fruits', 'If there was one fruit that could be considered the king of fruits, it would be the mango.', 'This delicious and nutritious fruit is enjoyed by people all over the world, and for good reason.', 'Mangoes are a good source of vitamins A, C, and E, as well as potassium and fiber.', 'They are also low in calories and fat, making them a healthy snack or dessert option.', 'Mangoes are native to India, but they are now grown in many tropical and subtropical regions around the world.', 'There are hundreds of different varieties of mangoes, each with its own unique flavor and texture.', 'Some of the most popular varieties include the Alphonso, the Kent, and the Haden.', 'Mangoes are typically eaten fresh, but they can also be used in a variety of dishes, such as salads, smoothies, and curries.', 'They can also be dried, canned, or made into juice.', 'Mangoes are a versatile and delicious fruit that can be enjoyed in many different ways.', 'They are a healthy and nutritious snack or dessert option, and they can also be used in a variety of dishes.', 'If you have never tried a mango, I encourage you to do so.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_515__mitmtiotbifsam,"['Marriage is a lifelong commitment between two people who love and care for each other.', 'It is a union that is both spiritual and legal, and it is meant to be a source of joy, companionship, and support.', 'There are many benefits to being married.', 'Married couples tend to be happier and healthier than unmarried couples.', 'They are also more likely to have strong financial and social networks.', 'In addition, marriage can provide a sense of stability and security, and it can help to promote personal growth and development.', 'Of course, marriage is not without its challenges.', 'There will be times when you and your spouse disagree, and there will be times when you need to compromise.', 'But if you are willing to work through these challenges together, your marriage will only become stronger.', 'If you are thinking about getting married, there are a few things you should keep in mind.', 'First, make sure that you are truly ready to commit to another person for the rest of your life.', 'Second, find someone who you love, respect, and admire.', 'And third, make sure that you are both on the same page about your goals and values.', 'Marriage is a wonderful thing, but it is not always easy.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_51__ftfsftmityft,"['Food and wine festivals and tasting events are a popular way to enjoy food and wine.', 'They are often held in conjunction with other events, such as music festivals or art fairs.', 'Food and wine festivals and tasting events can be found in all parts of the world, and they typically take place during the summer months.', 'Some of the most popular food and wine festivals include the Napa Valley Wine Festival in California, the Sonoma County Harvest Festival in California, and the New York City Wine and Food Festival.', 'Food and wine festivals and tasting events offer a variety of experiences for attendees.', 'They can sample a wide range of wines and foods, learn about the culinary arts, and meet with winemakers and chefs.', 'Many food and wine festivals also feature live music and other entertainment.', 'If you are planning to attend a food and wine festival, it is important to do some research in advance.', 'This will help you to choose the right festival for your interests and budget.', 'You should also make sure to book your transportation and accommodations in advance, as these can become scarce during peak festival season.', 'Food and wine festivals and tasting events can be a great way to enjoy food, wine, and culture.', 'They are a fun and festive way to spend a day or weekend.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_523__iwtittwwiewsb,"['I think that the use of the word ""mother"" is often limited by our expectations of what a mother should be.', 'We expect mothers to be selfless, nurturing, and always putting their children first.', ""This can be a very difficult role to live up to, and it can lead to mothers feeling guilty or inadequate if they don't feel like they're doing enough."", ""I think it's important to remember that mothers are just people, and they're not perfect."", ""They're going to make mistakes, and they're going to have moments when they're not sure what they're doing."", ""That's okay."", 'We all make mistakes.', 'What matters is that we learn from them and try to do better next time.', ""I also think it's important to remember that there is no one right way to be a mother."", 'Every mother is different, and every child is different.', 'What works for one family might not work for another.', ""So don't be afraid to experiment and find what works for you and your family."", 'Being a mother is a wonderful and rewarding experience, but it can also be challenging.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_536__nithotatofa,"[""National integration is the process by which a country's different regions, cultures, and peoples are brought together into a single, unified nation."", 'It is a complex and often challenging process, but it is essential for the long-term stability and prosperity of any country.', 'There are many factors that can contribute to national integration, including common language, religion, history, and culture.', 'However, no single factor is essential, and national integration can be achieved even in countries with significant diversity.', 'One of the most important factors in national integration is a strong sense of national identity.', 'This can be fostered through shared symbols, such as a flag or anthem, and through common experiences, such as military service or participation in national sports teams.', 'Another important factor is a commitment to democratic values, such as freedom of speech and assembly.', 'These values allow for the open expression of different views and help to create a sense of belonging among citizens.', 'Of course, there are also limitations to national integration.', 'For example, it can be difficult to overcome deep-seated prejudices and discrimination.', 'Additionally, national integration can be threatened by external factors, such as war or economic crisis.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_538__tstftittiat,"['The wide variety of natural resources available on Earth has been the subject of much scientific research and speculation.', 'Some of the most commonly referenced resources include water, air, soil, minerals, and energy.', 'The availability and distribution of these resources varies widely around the globe, and this has a significant impact on the development of human societies.', 'For example, some regions of the world are rich in natural resources, while others are relatively poor.', 'This can lead to significant differences in the standard of living between different countries and regions.', 'It can also lead to conflict and competition over the control of natural resources.', 'The use of natural resources has also had a significant impact on the environment.', 'The extraction and processing of natural resources can pollute the air, water, and soil.', 'It can also lead to the depletion of natural resources, which can have a devastating impact on ecosystems.', ""As the world's population continues to grow, the demand for natural resources is also increasing."", ""This is putting a strain on the Earth's resources, and it is important to find ways to use natural resources more sustainably.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_543__aimnnittsni,"['A newspaper is a periodical publication containing current news, informative articles, diverse features, advertising, and other content.', 'It is typically printed on relatively inexpensive, low-grade paper called newsprint.', 'Most newspapers are published daily or weekly, but some may be published less frequently.', 'Newspapers are distributed through a variety of channels, including print, online, and mobile.', 'Newspapers have been around for centuries, and they have played an important role in informing the public about current events.', 'In the early days of newspapers, they were often the only source of information for people living in rural areas.', 'Today, newspapers continue to be a valuable source of information, but they face competition from other media outlets, such as television, radio, and the internet.', 'There are many different types of newspapers, each with its own target audience.', 'Some newspapers are general-interest publications, while others focus on specific topics, such as business, sports, or entertainment.', 'Newspapers can also be classified by their political leanings, with some being considered liberal or left-wing, while others are considered conservative or right-wing.', 'In addition to providing news and information, newspapers also play an important role in shaping public opinion.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_547__otgglbotcbgg,"['Of Mice and Men is a novel by John Steinbeck that tells the story of two migrant workers, George and Lennie, who travel together in search of work during the Great Depression.', 'The novel is set in a time and place where the American Dream is all but dead, and the only way to survive is to stick together and look out for each other.', 'George and Lennie are both dreamers.', 'George dreams of one day owning a farm, where he and Lennie can live in peace and harmony.', 'Lennie dreams of petting soft rabbits and being gentle with them.', 'But their dreams are constantly thwarted by the harsh realities of the world they live in.', 'One day, George and Lennie find work on a ranch in California.', 'They are immediately befriended by Candy, an old ranch hand who is missing an arm.', 'Candy tells George and Lennie about his dream of one day owning a small farm, and the three men decide to pool their money together to buy a farm.', 'But their plans are once again thwarted when Lennie accidentally kills a woman.', 'George is forced to shoot Lennie to prevent him from being lynched.', ""George is devastated by Lennie's death, but he knows that it was the only thing he could do.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_549__oitotttattott,"['Onam is a harvest festival celebrated in the Indian state of Kerala.', 'It is a time for family and friends to come together and celebrate the good harvest.', 'The festival lasts for ten days, and each day is filled with different activities and traditions.', 'One of the most important traditions of Onam is the Vallamkali, or snake boat race.', 'This is a boat race that takes place on the River Pampa.', 'The boats are long and narrow, and they are decorated with flowers and leaves.', 'The race is very competitive, and it is a lot of fun to watch.', 'Another important tradition of Onam is the Pookalam, or flower rangoli.', 'This is a beautiful design made out of flowers that is placed in front of the house.', 'The Pookalam is a way to welcome the gods and goddesses, and it is also a way to show respect to the elders.', 'Onam is a time for feasting and celebration.', 'There are many traditional dishes that are eaten during the festival, such as rice, fish, and vegetables.', 'There is also a lot of singing and dancing.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
