id,srcs,1,2,3,avg,sum,label
topic_239__aiatscmpaw,"['## Architecture Architecture is the art and science of designing buildings and other structures.', 'It involves not only the aesthetics of a building, but also its functionality, durability, and sustainability.', 'Architects must consider a variety of factors when designing a building, including the needs of the people who will use it, the climate in which it will be located, and the materials that will be used.', 'There are many different styles of architecture, each with its own unique characteristics.', 'Some of the most popular styles include classical, modern, and post-modern architecture.', 'Classical architecture is characterized by its symmetry, proportion, and use of traditional materials such as stone and brick.', 'Modern architecture is more minimalist and often uses new materials such as glass and steel.', 'Post-modern architecture is a reaction to both classical and modern architecture, and often features elements of both styles.', 'Architecture is a vital part of our built environment, and it can have a significant impact on our lives.', 'Well-designed buildings can make us feel more comfortable, productive, and safe.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_23__tisttiai,"['The history of space technology is a relatively short one, but it has already had a profound impact on our world.', 'In the 1950s, the United States and the Soviet Union launched the first artificial satellites into orbit, ushering in a new era of space exploration.', 'Since then, we have sent humans to the Moon, built space stations, and launched countless satellites into orbit.', 'These achievements have not only led to new scientific discoveries, but they have also made our world more interconnected and has given us a new perspective on our place in the universe.', 'Today, space technology is used for a wide variety of purposes, including telecommunications, navigation, weather forecasting, and Earth observation.', ""It is also used to launch satellites into orbit, which are used for a variety of purposes, such as providing global positioning systems (GPS), transmitting television signals, and collecting data about the Earth's environment."", 'As space technology continues to develop, it is likely to play an even greater role in our lives.', 'In the future, we may see humans colonizing Mars, mining asteroids for resources, and using space-based solar power to generate electricity.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_246__awttatwtiw,"['A seed is a small, dormant plant embryo that is capable of developing into a new plant under the right conditions.', 'When a seed sprouts, it begins to grow roots and shoots.', 'The roots anchor the plant in the soil and absorb water and nutrients from the ground.', 'The shoots grow upwards towards the sun, and the leaves begin to photosynthesize, producing food for the plant.', 'As the plant grows, it develops a stem, leaves, flowers, and fruit.', 'The flowers produce seeds, which are dispersed by wind, water, or animals.', 'When a seed lands in a suitable location, it can germinate and begin the process of growth all over again.', 'The process of seed germination is a marvel of nature.', 'It is a testament to the power of life and the resilience of the natural world.', 'When a seed sprouts, it is a sign of hope and new beginnings.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_253__tiotttitt,"['The beautiful thing about collective organizations is that they can pull together the power of thousands of workers to fight for their common interests.', 'In South Africa, trade unions have a long history of fighting for better wages, working conditions, and benefits for workers.', 'One of the most famous examples of this is the 1973 Durban strikes, in which thousands of workers from across the city walked off the job in protest of low wages and poor working conditions.', 'The strikes lasted for over a month and eventually led to the government increasing the minimum wage and improving working conditions for workers across the country.', 'Trade unions are not just about fighting for better wages and working conditions.', 'They are also about building solidarity between workers and fighting for social justice.', 'In South Africa, trade unions have played a leading role in the fight against apartheid and for a more democratic and just society.', 'They have also been at the forefront of the fight against poverty, inequality, and racism.', 'Trade unions are a beautiful thing because they bring people together to fight for a common cause.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_269__otvootyayasoty,"['Open-air markets are a popular attraction in many cities and towns.', 'They offer a variety of goods and services, from fresh produce to handmade crafts.', 'Visitors can find a bargain on everything from clothes to souvenirs.', 'Open-air markets are also a great place to people-watch and enjoy the local culture.', 'One of the best things about open-air markets is the atmosphere.', ""They're usually bustling with activity, and there's always something to see and do."", ""You'll hear the sound of vendors calling out to customers, the smell of fresh-baked bread and pastries, and the sight of people haggling over prices."", 'Another advantage of open-air markets is the variety of goods and services available.', 'You can find everything from fresh produce to handmade crafts.', ""And because the vendors are independent businesses, they're often willing to negotiate prices."", ""So if you're looking for a bargain, an open-air market is the place to be."", 'Of course, no discussion of open-air markets would be complete without mentioning the food.', 'These markets are a great place to sample local cuisine.', ""You'll find everything from grilled meats to fresh seafood to traditional desserts.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_273__miggtowtw,"['Music has always played an important role in religion, from the chanting of monks in ancient temples to the soaring hymns of modern gospel choirs.', 'It can be used to create a sense of community, to inspire devotion, and to bring people closer to God.', 'Gospel music is a particularly powerful form of religious music, combining elements of blues, jazz, and spirituals to create a unique sound that is both uplifting and soulful.', 'Gospel music has its roots in the African-American church, and it has been used for centuries to spread the message of Christianity.', 'Today, gospel music is enjoyed by people of all races and religions, and it continues to be a powerful force for good in the world.', 'One of the most striking things about gospel music is its ability to bring people together.', ""Whether it's a small church congregation or a large stadium full of fans, gospel music has a way of creating a sense of community and fellowship."", ""This is because gospel music is not just about singing and dancing; it's about expressing one's faith and emotions."", 'When people come together to sing gospel music, they are not only sharing their love of music, they are also sharing their love of God.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_276__aatiitsiai,"[""A good mattress is essential for getting a good night's sleep."", 'A comfortable mattress can help to relieve pain, improve sleep quality, and boost your mood.', 'The first mattresses were developed in ancient Egypt, where they were made from straw, reeds, and other natural materials.', 'In the Middle Ages, mattresses were made from wool, feathers, and other animal products.', 'In the 19th century, mattresses began to be made from springs and other metal components.', 'The type of mattress that is best for you depends on your individual needs and preferences.', 'Some people prefer a firm mattress, while others prefer a soft mattress.', 'It is important to find a mattress that provides you with the support you need and that is comfortable for you to sleep on.', 'A good mattress can help to protect you from serious health problems, such as back pain, neck pain, and headaches.', ""It can also help you to get a better night's sleep, which can improve your mood, your energy levels, and your overall health.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_277__piatotihapw,"['Poetry is a universal language that transcends time and place.', 'It can be used to express emotions, tell stories, and explore complex ideas.', 'As a translator, I have the privilege of helping to bring poetry to new audiences by rendering it in another language.', 'This is a challenging but rewarding task, as I must not only convey the literal meaning of the poem, but also its beauty and power.', 'One of the most important things to consider when translating poetry is the rhythm and meter.', ""These elements are essential to the poem's overall effect, and they can be difficult to reproduce in another language."", 'In some cases, I may need to adjust the rhythm or meter slightly in order to make the poem flow more naturally in the target language.', ""However, I always take care to preserve the poem's original meaning and intent."", 'Another important consideration is the use of figurative language.', 'Poets often use metaphors, similes, and other figures of speech to create vivid imagery and add depth to their work.', 'When translating these devices, I must find equivalents in the target language that will have the same impact on the reader.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_278__ithwrtwhhhm,"['Islam is a religion that emphasizes surrender to the will of God.', 'This concept of surrender, or ""Islam"" in Arabic, is often misunderstood as meaning submission or defeat.', 'However, in Islam, surrender is actually seen as a positive act, a way to achieve peace and happiness.', 'When a Muslim surrenders to God, they are not giving up their own free will.', 'Rather, they are acknowledging that God is the one who has the power to control all things, and that by surrendering to His will, they are actually finding true freedom.', 'This concept of surrender is beautifully illustrated in the story of the Prophet Muhammad.', 'When Muhammad was first called to be a prophet, he was very afraid.', ""He didn't want to be responsible for spreading God's message."", ""However, after much prayer and reflection, Muhammad eventually surrendered to God's will."", 'He realized that it was not his own strength that would allow him to succeed, but the strength of God.', ""Muhammad's story is a reminder that surrender is not about giving up.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_279__ittfwswtwhfp,"['In the past, we were limited to sharing information with people we knew or with people who were interested in the same things we were.', 'Today, social media allows us to connect with people from all over the world and share information with a wider audience than ever before.', 'This has had a number of positive effects.', 'First, social media has made it easier for people to stay informed about current events.', 'We can now follow news organizations, politicians, and other experts on social media and get updates on breaking news as it happens.', 'Second, social media has made it easier for people to connect with others who share their interests.', 'We can find groups and communities on social media that are dedicated to our hobbies, our professions, and our causes.', 'Third, social media has made it easier for people to share their own experiences and stories.', 'We can use social media to share our thoughts, our feelings, and our creative work with the world.', 'However, social media has also had some negative effects on information sharing.', 'First, social media can be a source of misinformation and disinformation.', 'People can spread false or misleading information on social media without any repercussions.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_280__ditifttdttt,"['Droughts and crop failure can have a devastating impact on food security, livelihoods, and the economy.', 'In recent years, the world has experienced a number of severe droughts, which have led to crop failures and food shortages.', 'These droughts have caused widespread fear and anxiety, as people worry about how they will feed their families.', 'In some cases, governments have been forced to take drastic measures to address the impact of droughts.', 'For example, in 2011, the government of Ethiopia declared a state of emergency in response to a severe drought that had caused widespread crop failure.', 'The government provided emergency food aid to millions of people, and it also implemented a number of measures to help farmers cope with the drought.', 'These measures included providing seeds and fertilizers, and building irrigation canals.', ""Despite these measures, the drought had a devastating impact on the country's economy."", 'The agricultural sector was severely affected, and many farmers were forced to abandon their land.', 'The drought also led to a sharp increase in food prices, which made it difficult for many people to afford food.', 'The impact of droughts and crop failure is not limited to the countries that are directly affected.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_289__twitahcwewe,"['The internet has become an integral part of our lives.', 'We use it to stay connected with friends and family, to learn new things, to be entertained, and to conduct business.', 'In fact, the internet has become so important that we now share more than 3 billion pieces of content every week.', 'This includes everything from photos and videos to news articles and blog posts.', 'Additionally, the internet has made it possible for people to connect with others from all over the world, which has led to a greater understanding of different cultures and perspectives.', 'Here are some of the ways that the internet has changed our lives:', '* Communication: The internet has made it easier for us to stay connected with friends and family who live far away.', 'We can now communicate with them instantly via email, text message, or video chat.', '* Education: The internet has made it possible for us to learn about anything we want, whenever we want.', 'We can access educational resources from all over the world, and we can even take online courses from top universities.', '* Entertainment: The internet has given us access to a vast amount of entertainment options.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_293__ddtcf,"['Dolls and doll accessories are a popular way for children to play and learn.', 'Dolls can represent people, animals, or even imaginary creatures.', 'They can be dressed up in different clothes, given different furniture to play with, and placed in different settings.', 'Children can use dolls to act out stories, explore different roles, and learn about the world around them.', 'For example, a child might use a doll to pretend to be a doctor, a teacher, or a firefighter.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_295__gihtowftatiay,"[""Getting your driver's license is a rite of passage for many teenagers."", 'It signifies a new level of freedom and independence.', 'However, getting behind the wheel of a car for the first time can also be daunting.', 'There are so many things to think about, from the rules of the road to the different types of vehicles.', 'One of the biggest challenges of learning to drive is dealing with the different road conditions.', ""When you're first starting out, it's important to be aware of the different factors that can affect your driving, such as the weather, the time of day, and the amount of traffic."", 'For example, driving in the rain is much different than driving on a sunny day.', 'The roads are slicker and visibility is reduced, so you need to be more careful and slow down.', 'Another challenge of learning to drive is shifting gears.', 'This can be especially difficult for people who have never driven a manual transmission before.', 'It takes practice to get the hang of it, but once you do, it will become second nature.', ""As you get more comfortable driving, you'll start to feel closer to your car."", ""You'll develop a better understanding of how it handles and how to control it.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_297__ihittttht,"[""It's important to remember that dog attacks are rare, and that most dogs are well-behaved and loving creatures."", 'However, there are certain circumstances that can increase the risk of a dog attack, such as if the dog is not properly trained, if it is feeling threatened, or if it is in a confined space.', ""In the case of the recent dog attack in which a grandmother was killed, it appears that the dog was not properly trained and that it was feeling threatened by the grandmother's presence."", 'The dog was a large, powerful breed that had been adopted from a shelter just a few months before the attack.', 'The grandmother had been visiting her son and his family, and she was sitting on the couch when the dog suddenly attacked her.', 'The dog bit her multiple times on the head and neck, and she died at the scene.', ""The dog's owner has said that he was unaware of any history of aggression in the dog, and that he believes the attack was triggered by the grandmother's sudden movement."", 'However, it is important to note that even well-trained dogs can become aggressive if they are not properly socialized or if they are feeling threatened.', 'This tragic incident highlights the importance of responsible dog ownership.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_298__ibowtattfifot,"[""It's an opportunity to help those in need and make a difference in the world."", 'But sometimes, charity can have unexpected consequences.', 'One of the most common unintended consequences of charity is that it can create a dependency on the giver.', 'When people are given help without having to work for it, they can start to expect that help to continue.', 'This can lead to a lack of motivation and a sense of entitlement.', 'Another unintended consequence of charity is that it can create a divide between the giver and the receiver.', 'The giver may feel superior to the receiver, while the receiver may feel inferior or ashamed.', 'This can make it difficult for both parties to build a relationship based on mutual respect.', 'Finally, charity can sometimes do more harm than good.', 'If the help that is given is not appropriate or if it is not given in a way that is respectful, it can actually make the situation worse.', 'For example, giving food to a homeless person without also providing them with shelter or job training may only enable their homelessness.', 'Of course, these are just a few of the unintended consequences of charity.', 'There are many other ways that charity can backfire.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_301__otothttts,"['Oil and gas are fossil fuels that are derived from the remains of ancient plants and animals.', 'These fuels are found in sedimentary rocks and are composed primarily of hydrocarbons, which are compounds that contain hydrogen and carbon.', 'Oil and gas are used to generate electricity, power vehicles, and heat homes and businesses.', 'The global demand for oil and gas is growing rapidly, and this has led to increased exploration and production activities.', 'However, the extraction of oil and gas can have a negative impact on the environment, including air pollution, water contamination, and land degradation.', 'There are a number of alternative energy sources that are being developed, such as solar, wind, and nuclear power.', 'These sources of energy do not produce greenhouse gases, and they are therefore considered to be more environmentally friendly than oil and gas.', 'The future of oil and gas is uncertain.', 'Some experts believe that the world will eventually run out of these resources, while others believe that new technologies will be developed to extract oil and gas from previously inaccessible sources.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_307__dititditttw,"['Drunk driving is a serious problem that affects people from all walks of life.', 'It is estimated that over 10,000 people are killed in drunk driving accidents each year in the United States alone.', 'The effects of drunk driving are far-reaching and devastating, not only for the individual who is killed or injured, but also for their families and friends.', 'In addition to the human toll, drunk driving also has a significant economic impact.', 'The National Highway Traffic Safety Administration estimates that drunk driving costs the United States over $44 billion each year in medical expenses, lost productivity, and property damage.', 'Despite the clear dangers of drunk driving, it continues to be a problem.', 'In 2018, 30% of drivers who were killed in motor vehicle crashes had a blood alcohol concentration (BAC) of 0.08 or higher.', 'This means that they were legally drunk.', 'There are a number of things that can be done to address the problem of drunk driving.', 'These include stricter enforcement of drunk driving laws, public awareness campaigns, and education programs.', 'We all have a role to play in preventing drunk driving.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_327__aahahaha,"['Ambedkar Jayanti is a day of celebration in India and other countries around the world to honor the memory of Dr. Bhimrao Ramji Ambedkar, a social reformer, jurist, and political leader who was a key figure in the Indian independence movement and the architect of the Constitution of India.', 'Ambedkar was born into a Dalit family, a group of people who were considered to be untouchables in the caste system of India.', 'He faced discrimination and hardship throughout his life, but he never gave up on his dream of equality for all Indians.', 'Ambedkar was a brilliant student and went on to earn a doctorate in law from Columbia University in the United States.', 'He also studied at the London School of Economics and became a barrister.', 'After returning to India, Ambedkar became a leading figure in the Indian independence movement.', 'He was a member of the Indian National Congress, but he eventually broke away from the party and formed his own political organization, the Scheduled Castes Federation.', 'Ambedkar was also a key figure in the drafting of the Constitution of India.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_328__atattttntfau,"['A friend in need is a friend indeed.', 'This is a phrase that has been used for centuries to describe the importance of having someone to rely on when times are tough.', 'A true friend is someone who is there for you through thick and thin, no matter what.', 'They are someone who you can trust with your secrets and who will always be there to support you.', 'There are many different ways that a friend can help you in need.', 'They may offer emotional support, financial assistance, or practical help.', 'They may simply be there to listen to you vent or to offer a shoulder to cry on.', 'No matter what you are going through, a true friend will be there for you.', 'The extent to which a friend will help you in need can vary depending on the situation.', 'For example, a friend may be willing to lend you money if you are struggling financially, but they may not be willing to give you their car if you need to borrow one.', 'A friend may be willing to listen to you vent about your problems, but they may not be willing to offer advice.', 'Ultimately, the extent to which a friend will help you is up to them.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_333__tiatataitoaas,"['The reality of acid rain is a four-letter word: ouch.', ""It's a serious problem that's harming forests, lakes, and even people."", 'Acid rain is caused when chemicals like sulfur dioxide and nitrogen oxide are released into the air by power plants, factories, and cars.', 'These chemicals react with water in the atmosphere to form acids, which then fall to the ground in rain, snow, or fog.', 'Acid rain can damage trees by making their leaves more acidic.', 'This can cause the leaves to turn yellow and fall off, which can weaken the tree and make it more susceptible to disease.', 'Acid rain can also kill fish and other aquatic life by making the water too acidic.', ""In addition, acid rain can damage buildings and statues by corroding the materials they're made of."", 'There are a number of things that can be done to reduce acid rain.', 'One is to switch to cleaner energy sources, such as solar and wind power.', 'Another is to install pollution controls on factories and power plants.', 'And finally, we can all do our part by driving less, recycling more, and using energy more efficiently.', 'So the next time you see a rainstorm, think about acid rain.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_335__aitahahtmrhip,"[""Addiction is a complex condition that can have a devastating impact on a person's life."", 'It is characterized by a compulsive need to engage in a behavior or substance despite negative consequences.', 'There are many different types of addiction, including drug addiction, alcohol addiction, gambling addiction, and sex addiction.', 'Addiction can develop in anyone, regardless of age, race, gender, or socioeconomic status.', ""However, there are certain factors that can increase a person's risk of addiction, such as genetics, mental health problems, and environmental factors."", 'Addiction is a chronic disease, and there is no cure.', 'However, there are effective treatments available that can help people to overcome their addiction and live healthy, productive lives.', 'The most effective treatment for addiction is a combination of medication and therapy.', 'Medication can help to reduce cravings and symptoms of withdrawal, while therapy can help people to address the underlying issues that led to their addiction.', 'Recovery from addiction is a lifelong process, and there will be times when people struggle.', 'However, with the right support, it is possible to overcome addiction and achieve a healthy, happy life.', 'If you or someone you know is struggling with addiction, there is help available.', 'Please reach out to a professional for help.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_337__aitttowtitoii,"['Afforestation is the process of planting trees on land that was previously not forested.', 'It can be done for a variety of reasons, such as to provide timber, to improve soil quality, or to create a habitat for wildlife.', 'There are many benefits to afforestation.', 'Trees help to clean the air and water, they provide shade and shelter, and they can help to prevent soil erosion.', 'They can also help to improve the climate by absorbing carbon dioxide.', 'One of the benefits of afforestation that I have experienced firsthand is the reduction in noise pollution.', 'When I walk through a wooded area, I can hear the birds singing and the wind rustling through the leaves.', 'This is a very calming and peaceful experience, and it is something that I would not be able to enjoy if there were no trees.', 'In addition to the benefits that I have mentioned, afforestation can also help to improve the economy.', 'Trees can create jobs in the forestry industry, and they can also help to attract tourists to an area.', 'Overall, afforestation is a very beneficial practice.', 'It has many environmental, economic, and social benefits.', 'If you are interested in learning more about afforestation, I encourage you to do some research on the topic.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_338__iftttwtmttdttd,"['In the early 20th century, agriculture was a major industry in the United States.', 'Farmers grew a variety of crops, including wheat, corn, and soybeans.', 'They also raised livestock, such as cattle, pigs, and chickens.', 'The dust bowl was a period of severe drought and dust storms that occurred in the Great Plains region of the United States during the 1930s.', 'The drought caused the soil to dry out and become loose.', 'When the wind blew, the dust would pick up and form large dust storms.', 'These storms could be very destructive, and they could damage crops and homes.', 'Many farmers in the dust bowl lost their farms because of the drought and the dust storms.', 'They were forced to move to other parts of the country in search of work.', 'The dust bowl was a devastating event that had a major impact on the lives of millions of people.', 'Despite the challenges of the dust bowl, many farmers continued to work hard to grow crops and raise livestock.', 'They often worked long hours in difficult conditions.', 'They also had to deal with the challenges of pests and diseases.', 'Despite the challenges, many farmers were able to succeed in agriculture.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_33__giiopitwhwootiii,"['Getting lost at sea is a terrifying experience that can quickly lead to death if not properly prepared for.', 'In a single moment, you can find yourself surrounded by vast expanses of water and no land in sight.', 'It is important to remember that even if you are lost at sea, there are still things you can do to increase your chances of survival.', 'One of the most important things to do is to stay calm.', 'Panicking will only make things worse.', 'Instead, take a deep breath and focus on what you need to do to survive.', 'The next step is to assess your situation.', 'Where are you?', 'How far are you from land?', 'What resources do you have available?', ""Once you know what you're dealing with, you can start to make a plan."", 'One of the most important things to do is to signal for help.', 'This can be done by using a variety of methods, such as flares, a mirror, or a signal fire.', 'If you have a radio, you can also try to contact a passing ship or aircraft.', 'It is also important to stay hydrated and fed.', 'If you have any food or water, ration it carefully.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_340__aheehitehe,"['Albert Einstein was a German-born theoretical physicist who developed the theory of relativity, one of the two pillars of modern physics (alongside quantum mechanics).', 'His work is also known for its influence on the philosophy of science.', 'Einstein is best known in popular culture for his mass–energy equivalence formula E = mc2 (which has been dubbed ""the world\'s most famous equation"").', 'Einstein was born in Ulm, in the Kingdom of Württemberg, German Empire, on 14 March 1879.', 'He showed an early aptitude for mathematics and physics.', 'In 1905, at the age of 26, Einstein published four groundbreaking papers that transformed physics.', 'These include his special relativity theory, which introduced the concepts of space and time as a single unified continuum, and his general relativity theory, which proposed that gravity is not a force, but is instead a curvature of spacetime.', ""Einstein's work led to a new understanding of the universe, and had a profound impact on the development of modern physics."", 'He received the Nobel Prize in Physics in 1921 for his explanation of the photoelectric effect.', 'Einstein was a pacifist and a strong advocate for social justice.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_342__mwaiocssoiimsi,"['My family has always kept animals.', 'When I was a child, we had a dog, a cat, and a few fish.', 'As I got older, we added a few more animals to the mix, including a rabbit, a guinea pig, and a hamster.', 'I loved taking care of all of our animals and learning about their different needs.', 'One of my favorite animals that we ever kept was a rabbit named Cocoa.', 'Cocoa was a brown and white Holland Lop rabbit.', ""She was the sweetest animal I've ever met and she loved to be cuddled."", 'She was also very smart and could learn tricks like sit, stay, and come.', 'One day, I was playing with Cocoa in the backyard when I noticed that she was chewing on something.', 'I went over to investigate and saw that she was chewing on a piece of fiber from one of our clothes.', 'I took the fiber away from her and showed it to my mom.', 'My mom explained that rabbits need to eat fiber in order to digest their food properly.', 'She said that we should give Cocoa some hay to eat, which is a good source of fiber.', 'I gave Cocoa some hay and she loved it!']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_344__aitotyithduakp,"['Art is a fragile thing.', 'It can be damaged by light, heat, humidity, and even the slightest touch.', ""That's why it's important to take care of art, especially if you're a collector."", 'One of the most important things you can do to care for art is to keep it in a controlled environment.', 'This means keeping the temperature and humidity at a constant level, and protecting the art from direct sunlight.', ""You should also avoid exposing art to dust and dirt, and make sure it's not hung too close to a heat source."", 'If you have any questions about how to care for your art, you should consult with a professional conservator.', ""They can help you create a care plan that's specific to your collection."", 'Here are a few additional tips for caring for art:', ""* Don't touch the art with your bare hands."", 'Use gloves or tissue paper to handle it.', '* Avoid hanging art in direct sunlight.', '* Keep art away from heat sources, such as fireplaces and radiators.', '* Protect art from dust and dirt by dusting it regularly with a soft brush.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_345__siifommtaiibli,"['Son, have you heard of artificial intelligence?', ""It's a type of computer program that can learn and think for itself."", ""It's still in its early stages, but it has the potential to revolutionize many industries."", 'For example, artificial intelligence is already being used to develop self-driving cars, medical diagnosis tools, and even customer service chatbots.', 'One of the most important components of artificial intelligence is machine learning.', 'Machine learning is a type of artificial intelligence that allows computers to learn without being explicitly programmed.', 'Machine learning algorithms are able to identify patterns in data and make predictions based on those patterns.', 'This makes them ideal for tasks like spam filtering, fraud detection, and image recognition.', 'As artificial intelligence continues to develop, it will have a major impact on our lives.', 'It will make our world more efficient, more productive, and more personalized.', 'It will also create new jobs and opportunities.', ""But it's important to remember that artificial intelligence is just a tool."", 'Like any tool, it can be used for good or for evil.', ""It's up to us to decide how we use artificial intelligence to make the world a better place.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_347__bibtoeatbcattiit,"['Balance is the ability to maintain equilibrium.', 'It is essential for all living things, as it allows them to stay upright and move without falling over.', 'Balance is also important for coordination and motor skills.', 'There are many ways to improve balance.', 'One way is to exercise regularly.', 'Exercise helps to strengthen the muscles and joints that are involved in balance, and it also helps to improve coordination.', 'Another way to improve balance is to practice yoga or tai chi.', 'These exercises focus on body awareness and coordination, and they can help to improve balance in a gentle and effective way.', 'Balance is important for people of all ages.', 'Children need good balance in order to learn to walk and run.', 'Adults need good balance to avoid falls, which can be a serious health risk.', 'The elderly are especially at risk for falls, and balance exercises can help to reduce their risk.', 'There are many benefits to having good balance.', 'Improved balance can help to reduce the risk of falls, it can improve coordination and motor skills, and it can also help to prevent injuries.', 'If you want to improve your balance, there are many exercises and activities that you can do.', 'Talk to your doctor or a physical therapist to learn more about how to improve your balance.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_34__viclsiititlw,"['""Violence is never the answer,"" my mother used to say ""It only creates more problems and doesn\'t solve anything.', ""If you're angry, take a deep breath and walk away."", ""Calm down and then try to talk to the person you're angry with."", 'Listening to each other is the best way to resolve conflict and come to an understanding"" I learned a lot from my mother about how to deal with conflict and how to build strong relationships with my family and friends.', 'She taught me the importance of communication, respect, and love.', ""I'm grateful for the lessons she taught me, and I try to pass them on to my own children."", 'I know that parenting is not easy.', ""There will be times when you feel frustrated and angry, but it's important to remember that violence is never the answer."", ""If you're feeling overwhelmed, take a break and calm down."", 'Then, try to talk to your child from a place of love and understanding.', 'Listening to your child is one of the most important things you can do to build a strong relationship with them.', ""When you listen to your child, you're showing them that you respect them and that you value their opinion.""]",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_352__tfaeocctctuios,"['The ocean is a vast and mysterious place, home to all sorts of creatures.', 'From the smallest plankton to the largest whales, the ocean is teeming with life.', 'And no two places in the ocean are the same.', 'Each ocean ecosystem has its own unique set of plants and animals, adapted to the specific conditions of its environment.', 'One of the most biodiverse places on Earth is the coral reef.', 'Coral reefs are found in warm, shallow waters around the world, and they are home to a wide variety of creatures.', 'Coral reefs are made up of tiny animals called coral polyps.', 'These polyps secrete a hard, calcium carbonate skeleton, which builds up over time to form a reef.', 'Coral reefs provide a home for a wide variety of fish, invertebrates, and other marine life.', 'They are also important for tourism and recreation.', 'Unfortunately, coral reefs are under threat from a number of factors, including climate change, pollution, and overfishing.', 'If we do not take action to protect coral reefs, they will be lost forever.', 'One day, a young girl named Michelle was exploring the coral reef near her home.', 'She was looking for shells to add to her collection.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_362__aaiatsioifyat,"['A career is a sequence of related jobs and experiences that span a significant period of time, typically within the same field.', ""A career can be defined by one's occupation, but it is more than just a job."", ""It is also about the person's values, interests, and goals."", 'A career is something that people build over time, and it is often shaped by their experiences and education.', 'There are many different factors to consider when choosing a career.', 'Some of the most important include your interests, skills, values, and goals.', 'It is also important to think about your personality and how it will fit into a particular career.', 'Once you have considered all of these factors, you can start to narrow down your options and research different careers.', 'If you are not sure what you want to do with your life, there are a few things you can do to help you figure it out.', 'First, talk to people who are working in different fields.', 'You can also do some research online or at the library to learn more about different careers.', 'Another option is to take a career assessment test.', 'These tests can help you identify your strengths and weaknesses and match you with careers that might be a good fit for you.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
topic_367__itottosthtaww,"['In the words of William Wordsworth, “The child is the father of the man.”', 'This means that the experiences and relationships we have in childhood shape who we become as adults.', 'Our parents, siblings, and friends teach us about the world and how to interact with it.', 'They also help us develop our values and beliefs.', 'The relationships we form in childhood can have a lasting impact on our emotional well-being and our ability to form healthy relationships in adulthood.', 'Of course, not all childhood experiences are positive.', 'Some children are raised in homes where they experience neglect, abuse, or other forms of trauma.', ""These experiences can have a devastating impact on a child's development."", 'However, even in the most difficult circumstances, children can find ways to overcome their challenges and thrive.', 'The child is the father of the man, but the man is also the father of the child.', 'As we grow older, we have the opportunity to learn from our experiences and to make choices that will help us become the kind of people we want to be.', 'We can choose to be kind, compassionate, and understanding.', 'We can choose to make a difference in the world.']",-1.0,-1.0,-1.0,-1.0,-3.0,0
